Block number,Coinbase emission,Total fees
6948,17476035595263,0
6949,17476018928817,0
6950,17476002262386,0
6951,17475985595972,0
6952,17475968929573,0
6953,17475952263190,0
6954,17475935596823,0
6955,17475918930472,0
6956,17475902264137,0
6957,17475885597818,0
6958,17475868931515,0
6959,17475852265228,0
6960,17475835598956,0
6961,17475818932701,0
6962,17475802266461,0
6963,17475785600237,0
6964,17475768934029,0
6965,17475752267837,0
6966,17475735601661,0
6967,17475718935501,0
6968,17475702269357,0
6969,17475685603228,0
6970,17475668937116,0
6971,17475652271019,0
6972,17475635604938,0
6973,17475618938874,0
6974,17475602272825,0
6975,17475585606792,0
6976,17475568940774,0
6977,17475552274773,0
6978,17475535608788,0
6979,17475518942818,0
6980,17475502276865,0
6981,17475485610927,0
6982,17475468945005,0
6983,17475452279099,0
6984,17475435613209,0
6985,17475418947335,0
6986,17475402281477,0
6987,17475385615635,0
6988,17475368949808,0
6989,17475352283998,0
6990,17475335618203,0
6991,17475318952424,0
6992,17475302286661,0
6993,17475285620915,0
6994,17475268955183,0
6995,17475252289468,0
6996,17475235623769,0
6997,17475218958086,0
6998,17475202292418,0
6999,17475185626767,0
7000,17475168961131,0
7001,17475152295511,0
7002,17475135629907,0
7003,17475118964319,0
7004,17233631291495,1145013
7005,16518220061934,1406176
7006,17252325702066,1676769
7007,16398967420049,1751848
7008,17475038018099,0
7009,17475021352604,0
7010,17475004687125,0
7011,17474988021662,0
7012,17474971356215,0
7013,17474954690783,0
7014,17474938025368,0
7015,17474921359968,0
7016,17474904694585,0
7017,17474888029217,0
7018,17474871363865,0
7019,17474854698529,0
7020,17474838033209,0
7021,17474821367905,0
7022,17474804702616,0
7023,17474788037344,0
7024,17474771372087,0
7025,17474754706847,0
7026,17474738041622,0
7027,17474721376413,0
7028,17474704711220,0
7029,17474688046043,0
7030,17474671380882,0
7031,17474654715737,0
7032,17474638050607,0
7033,17474621385494,0
7034,17474604720396,0
7035,17474588055314,0
7036,17474571390249,0
7037,17474554725199,0
7038,17474538060165,0
7039,17474521395147,0
7040,17474504730144,0
7041,17474488065158,0
7042,17474471400188,0
7043,17474454735233,0
7044,17474438070294,0
7045,17474421405371,0
7046,17474404740465,2000000
7047,17474388075574,3000000
7048,17474371410698,8000000
7049,17474354745839,0
7050,17474338080996,0
7051,17474321416169,0
7052,17474304751357,0
7053,17474288086561,0
7054,17474271421782,0
7055,17474254757018,0
7056,17474238092270,0
7057,17474221427538,0
7058,17474204762822,0
7059,17474188098121,0
7060,17474171433437,0
7061,17474154768768,0
7062,17474138104116,0
7063,17474121439479,0
7064,17474104774858,0
7065,17474088110253,0
7066,17474071445664,0
7067,17474054781091,0
7068,17474038116534,0
7069,17474021451993,0
7070,17474004787467,0
7071,17473988122958,0
7072,17473971458464,0
7073,17473954793986,0
7074,17473938129524,0
7075,17473921465078,0
7076,17473904800648,0
7077,17473888136234,0
7078,17473871471836,0
7079,17473854807453,0
7080,17473838143087,0
7081,17473821478736,0
7082,17473804814401,0
7083,17473788150082,0
7084,17473771485779,0
7085,17473754821492,0
7086,17473738157221,0
7087,17473721492966,0
7088,17473704828726,0
7089,17473688164503,0
7090,17473671500295,0
7091,17473654836104,0
7092,17473638171928,0
7093,17473621507768,0
7094,17473604843624,0
7095,17473588179496,0
7096,17473571515383,0
7097,17473554851287,0
7098,17473538187206,0
7099,17473521523142,0
7100,17473504859093,0
7101,17473488195060,0
7102,17473471531043,0
7103,17473454867042,0
7104,17473438203057,0
7105,17473421539088,0
7106,17473404875135,0
7107,17473388211197,0
7108,17473371547276,0
7109,17473354883370,0
7110,17473338219480,0
7111,17473321555606,0
7112,17473304891748,0
7113,17473288227906,0
7114,17473271564080,0
7115,17473254900270,0
7116,17473238236475,0
7117,17473221572697,0
7118,17473204908934,0
7119,17473188245187,0
7120,17473171581457,0
7121,17473154917742,0
7122,17473138254043,0
7123,17473121590359,0
7124,17473104926692,0
7125,17473088263041,0
7126,17473071599405,0
7127,17473054935786,0
7128,17473038272182,0
7129,17473021608594,0
7130,17473004945022,0
7131,17472988281466,0
7132,17472971617926,0
7133,17472954954402,0
7134,17472938290893,0
7135,17472921627401,0
7136,17472904963924,0
7137,17472888300464,0
7138,17472871637019,0
7139,17472854973590,0
7140,17472838310177,0
7141,17472821646780,0
7142,17472804983398,0
7143,17472788320033,0
7144,17472771656684,0
7145,17472754993350,0
7146,17472738330032,0
7147,17472721666731,0
7148,17472705003445,0
7149,17472688340175,0
7150,17472671676921,0
7151,17472655013682,0
7152,17472638350460,0
7153,17472621687254,0
7154,17472605024063,0
7155,17472588360888,0
7156,17472571697730,0
7157,17472555034587,0
7158,17472538371460,0
7159,17472521708349,0
7160,17472505045253,0
7161,17472488382174,0
7162,17472471719111,0
7163,17472455056063,0
7164,17472438393032,0
7165,17472421730016,0
7166,17472405067016,0
7167,17472388404032,0
7168,17472371741064,0
7169,17472355078112,0
7170,17472338415176,0
7171,17472321752255,0
7172,17472305089351,0
7173,17472288426462,0
7174,17472271763589,0
7175,17472255100732,0
7176,17472238437892,0
7177,17472221775066,0
7178,17472205112257,0
7179,17472188449464,0
7180,17472171786687,0
7181,17472155123925,0
7182,17472138461180,0
7183,17472121798450,0
7184,17472105135736,0
7185,17472088473038,0
7186,17472071810356,0
7187,17472055147690,0
7188,17472038485040,0
7189,17472021822405,0
7190,17472005159787,0
7191,17471988497184,0
7192,17471971834598,0
7193,17471955172027,0
7194,17471938509472,0
7195,17471921846933,0
7196,17471905184410,0
7197,17471888521903,0
7198,17471871859411,0
7199,17471855196936,0
7200,17471838534476,0
7201,17471821872033,0
7202,17471805209605,0
7203,17471788547193,0
7204,17471771884797,0
7205,17471755222417,0
7206,17471738560053,0
7207,17471721897704,0
7208,17471705235372,0
7209,17471688573055,0
7210,17471671910755,0
7211,17471655248470,0
7212,17471638586201,0
7213,17471621923948,0
7214,17471605261711,0
7215,17471588599490,0
7216,17471571937284,0
7217,17471555275095,0
7218,17471538612921,0
7219,17471521950764,0
7220,17471505288622,0
7221,17471488626496,0
7222,17471471964386,0
7223,17471455302292,0
7224,17471438640214,0
7225,17471421978152,0
7226,17471405316105,0
7227,17471388654075,0
7228,17471371992060,0
7229,17471355330061,0
7230,17471338668078,0
7231,17471322006111,0
7232,17471305344160,0
7233,17471288682225,0
7234,17471272020306,0
7235,17471255358403,0
7236,17471238696515,0
7237,17471222034643,0
7238,17471205372788,0
7239,17471188710948,0
7240,17471172049124,0
7241,17471155387316,0
7242,17471138725524,0
7243,17471122063747,0
7244,17471105401987,0
7245,17471088740242,0
7246,17471072078514,0
7247,17471055416801,0
7248,17471038755104,0
7249,17471022093423,0
7250,17471005431758,0
7251,17470988770109,0
7252,17470972108476,0
7253,17470955446859,0
7254,17470938785257,0
7255,17470922123671,0
7256,17470905462102,0
7257,17470888800548,0
7258,17470872139010,0
7259,17470855477488,0
7260,17470838815982,0
7261,17470822154491,0
7262,17470805493017,0
7263,17470788831559,0
7264,17470772170116,0
7265,17470755508689,0
7266,17470738847279,0
7267,17470722185884,0
7268,17470705524505,0
7269,17470688863141,0
7270,17470672201794,0
7271,17470655540463,0
7272,17470638879147,0
7273,17470622217848,0
7274,17470605556564,0
7275,17470588895296,0
7276,17470572234044,0
7277,17470555572808,0
7278,17470538911588,0
7279,17470522250384,0
7280,17470505589195,0
7281,17470488928023,0
7282,17470472266866,0
7283,17470455605726,0
7284,17470438944601,0
7285,17470422283492,0
7286,17470405622399,0
7287,17470388961322,0
7288,17470372300261,0
7289,17470355639215,0
7290,17470338978186,0
7291,17470322317172,0
7292,17470305656174,0
7293,17470288995193,0
7294,17470272334227,0
7295,17470255673277,0
7296,17470239012343,0
7297,17470222351424,0
7298,17470205690522,0
7299,17470189029635,0
7300,17470172368765,0
7301,17470155707910,0
7302,17470139047071,0
7303,17470122386249,0
7304,17470105725441,0
7305,17470089064650,0
7306,17470072403875,0
7307,17470055743116,0
7308,17470039082372,0
7309,17470022421645,0
7310,17470005760933,0
7311,17469989100237,0
7312,17469972439557,0
7313,17469955778893,0
7314,17469939118245,0
7315,17469922457613,0
7316,17469905796997,0
7317,17469889136396,0
7318,17469872475811,0
7319,17469855815243,0
7320,17469839154690,0
7321,17469822494153,0
7322,17469805833632,0
7323,17469789173127,0
7324,17469772512638,0
7325,17469755852164,0
7326,17469739191707,0
7327,17469722531265,0
7328,17469705870840,0
7329,17469689210430,0
7330,17469672550036,0
7331,17469655889658,0
7332,17469639229296,0
7333,17469622568949,0
7334,17469605908619,0
7335,17469589248305,0
7336,17469572588006,0
7337,17469555927723,0
7338,17469539267457,0
7339,17469522607206,0
7340,17469505946971,0
7341,17469489286751,0
7342,17469472626548,0
7343,17469455966361,0
7344,17469439306189,0
7345,17469422646034,0
7346,17469405985894,0
7347,17469389325770,0
7348,17469372665662,0
7349,17469356005570,0
7350,17469339345494,0
7351,17469322685434,0
7352,17469306025389,0
7353,17469289365361,0
7354,17469272705348,0
7355,17469256045352,0
7356,17469239385371,0
7357,17469222725406,0
7358,17469206065457,0
7359,17469189405524,0
7360,17469172745607,0
7361,17469156085705,0
7362,17469139425820,0
7363,17469122765950,0
7364,17469106106096,0
7365,17469089446259,0
7366,17469072786437,0
7367,17469056126631,0
7368,17469039466840,0
7369,17469022807066,0
7370,17469006147308,0
7371,17468989487565,0
7372,17468972827839,0
7373,17468956168128,0
7374,17468939508433,0
7375,17468922848754,0
7376,17468906189091,0
7377,17468889529444,0
7378,17468872869813,0
7379,17468856210197,0
7380,17468839550598,0
7381,17468822891014,0
7382,17468806231446,0
7383,17468789571895,0
7384,17468772912359,0
7385,17468756252838,0
7386,17468739593334,0
7387,17468722933846,0
7388,17468706274374,0
7389,17468689614917,0
7390,17468672955476,0
7391,17468656296052,0
7392,17468639636643,0
7393,17468622977250,0
7394,17468606317873,0
7395,17468589658512,0
7396,17468572999166,0
7397,17468556339837,0
7398,17468539680523,0
7399,17468523021226,0
7400,17468506361944,0
7401,17468489702678,0
7402,17468473043428,0
7403,17468456384194,0
7404,17468439724976,0
7405,17468423065774,0
7406,17468406406587,0
7407,17468389747417,0
7408,17468373088262,0
7409,17468356429123,0
7410,17468339770000,0
7411,17468323110893,0
7412,17468306451802,0
7413,17468289792727,0
7414,17468273133668,0
7415,17468256474624,0
7416,17468239815597,0
7417,17468223156585,0
7418,17468206497589,0
7419,17468189838609,0
7420,17468173179645,0
7421,17468156520697,0
7422,17468139861765,0
7423,17468123202849,0
7424,17468106543948,0
7425,17468089885064,0
7426,17468073226195,0
7427,17468056567342,0
7428,17468039908505,0
7429,17468023249684,0
7430,17468006590879,0
7431,17467989932090,0
7432,17467973273317,0
7433,17467956614559,0
7434,17467939955817,0
7435,17467923297092,0
7436,17467906638382,0
7437,17467889979688,0
7438,17467873321010,0
7439,17467856662348,0
7440,17467840003702,0
7441,17467823345071,0
7442,17467806686457,0
7443,17467790027858,0
7444,17467773369275,0
7445,17467756710709,0
7446,17467740052158,0
7447,17467723393623,0
7448,17467706735103,0
7449,17467690076600,0
7450,17467673418113,0
7451,17467656759641,0
7452,17467640101186,0
7453,17467623442746,0
7454,17467606784322,0
7455,17467590125914,0
7456,17467573467522,0
7457,17467556809146,0
7458,17467540150786,0
7459,17467523492441,0
7460,17467506834113,0
7461,17467490175800,0
7462,17467473517503,0
7463,17467456859222,0
7464,17467440200957,0
7465,17467423542708,0
7466,17467406884475,0
7467,17467390226258,0
7468,17467373568056,0
7469,17467356909871,0
7470,17467340251701,0
7471,17467323593547,0
7472,17467306935409,0
7473,17467290277287,0
7474,17467273619181,0
7475,17467256961091,0
7476,17467240303017,0
7477,17467223644958,0
7478,17467206986916,0
7479,17467190328889,0
7480,17467173670878,0
7481,17467157012883,0
7482,17467140354904,0
7483,17467123696941,0
7484,17467107038994,0
7485,17467090381063,0
7486,17467073723147,0
7487,17467057065248,0
7488,17467040407364,0
7489,17467023749496,0
7490,17467007091644,0
7491,17466990433808,0
7492,17466973775988,0
7493,17466957118184,0
7494,17466940460395,0
7495,17466923802623,0
7496,17466907144866,0
7497,17466890487125,0
7498,17466873829400,0
7499,17466857171692,0
7500,17466840513998,0
7501,17466823856321,0
7502,17466807198660,0
7503,17466790541015,0
7504,17466773883385,0
7505,17466757225771,0
7506,17466740568174,0
7507,17466723910592,0
7508,17466707253026,0
7509,17466690595476,0
7510,17466673937941,0
7511,17466657280423,0
7512,17466640622921,0
7513,17466623965434,0
7514,17466607307963,0
7515,17466590650509,0
7516,17466573993070,0
7517,17466557335647,0
7518,17466540678240,0
7519,17466524020848,0
7520,17466507363473,0
7521,17466490706114,0
7522,17466474048770,0
7523,17466457391442,0
7524,17466440734130,0
7525,17466424076835,0
7526,17466407419554,0
7527,17466390762290,0
7528,17466374105042,0
7529,17466357447810,0
7530,17466340790593,0
7531,17466324133393,0
7532,17466307476208,0
7533,17466290819039,0
7534,17466274161886,0
7535,17466257504749,0
7536,17466240847628,0
7537,17466224190522,0
7538,17466207533433,0
7539,17466190876360,0
7540,17466174219302,0
7541,17466157562260,0
7542,17466140905234,0
7543,17466124248224,0
7544,17466107591230,0
7545,17466090934252,0
7546,17466074277290,0
7547,17466057620343,0
7548,17466040963413,0
7549,17466024306498,0
7550,17466007649599,0
7551,17465990992716,0
7552,17465974335849,0
7553,17465957678998,0
7554,17465941022163,0
7555,17465924365343,0
7556,17465907708540,0
7557,17465891051752,0
7558,17465874394981,0
7559,17465857738225,0
7560,17465841081485,0
7561,17465824424761,0
7562,17465807768053,0
7563,17465791111360,0
7564,17465774454684,0
7565,17465757798024,0
7566,17465741141379,0
7567,17465724484750,0
7568,17465707828137,0
7569,17465691171540,0
7570,17465674514959,0
7571,17465657858394,0
7572,17465641201845,0
7573,17465624545311,0
7574,17465607888794,0
7575,17465591232292,0
7576,17465574575806,0
7577,17465557919336,0
7578,17465541262882,0
7579,17465524606444,0
7580,17465507950022,0
7581,17465491293616,0
7582,17465474637225,0
7583,17465457980851,0
7584,17465441324492,0
7585,17465424668149,0
7586,17465408011822,0
7587,17465391355511,0
7588,17465374699216,0
7589,17465358042937,0
7590,17465341386673,0
7591,17465324730426,0
7592,17465308074194,0
7593,17465291417978,0
7594,17465274761779,0
7595,17465258105595,0
7596,17465241449426,0
7597,17465224793274,0
7598,17465208137138,0
7599,17465191481018,0
7600,17465174824913,0
7601,17465158168824,0
7602,17465141512752,0
7603,17465124856695,0
7604,17465108200654,0
7605,17465091544629,0
7606,17465074888619,0
7607,17465058232626,0
7608,17465041576648,0
7609,17465024920687,0
7610,17465008264741,0
7611,17464991608811,0
7612,17464974952897,0
7613,17464958296999,0
7614,17464941641117,0
7615,17464924985251,0
7616,17464908329401,0
7617,17464891673566,0
7618,17464875017747,0
7619,17464858361945,0
7620,17464841706158,0
7621,17464825050387,0
7622,17464808394632,0
7623,17464791738893,0
7624,17464775083169,0
7625,17464758427462,0
7626,17464741771770,0
7627,17464725116095,0
7628,17464708460435,0
7629,17464691804791,0
7630,17464675149163,0
7631,17464658493551,0
7632,17464641837954,0
7633,17464625182374,0
7634,17464608526810,0
7635,17464591871261,0
7636,17464575215728,0
7637,17464558560211,0
7638,17464541904710,0
7639,17464525249225,0
7640,17464508593756,0
7641,17464491938303,0
7642,17464475282866,0
7643,17464458627444,0
7644,17464441972038,0
7645,17464425316649,0
7646,17464408661275,0
7647,17464392005917,0
7648,17464375350575,0
7649,17464358695248,0
7650,17464342039938,0
7651,17464325384644,0
7652,17464308729365,0
7653,17464292074102,0
7654,17464275418856,0
7655,17464258763625,0
7656,17464242108410,0
7657,17464225453210,0
7658,17464208798027,0
7659,17464192142860,0
7660,17464175487708,0
7661,17464158832573,0
7662,17464142177453,0
7663,17464125522349,0
7664,17464108867261,0
7665,17464092212189,0
7666,17464075557133,0
7667,17464058902093,0
7668,17464042247068,0
7669,17464025592060,0
7670,17464008937067,0
7671,17463992282090,0
7672,17463975627129,0
7673,17463958972184,0
7674,17463942317255,0
7675,17463925662342,0
7676,17463909007444,0
7677,17463892352563,0
7678,17463875697697,0
7679,17463859042848,0
7680,17463842388014,0
7681,17463825733196,0
7682,17463809078394,0
7683,17463792423608,0
7684,17463775768837,0
7685,17463759114083,0
7686,17463742459344,0
7687,17463725804622,0
7688,17463709149915,0
7689,17463692495224,0
7690,17463675840549,0
7691,17463659185890,0
7692,17463642531247,0
7693,17463625876619,0
7694,17463609222008,0
7695,17463592567412,0
7696,17463575912833,0
7697,17463559258269,0
7698,17463542603721,0
7699,17463525949189,0
7700,17463509294673,0
7701,17463492640172,0
7702,17463475985688,0
7703,17463459331219,0
7704,17463442676767,0
7705,17463426022330,0
7706,17463409367909,0
7707,17463392713504,0
7708,17463376059115,0
7709,17463359404742,0
7710,17463342750384,0
7711,17463326096043,0
7712,17463309441717,0
7713,17463292787408,0
7714,17463276133114,0
7715,17463259478836,0
7716,17463242824574,0
7717,17463226170328,0
